T0;T1;T2;T3;Value;Jobs;Heartbeat;Cluster;Name
1617112206049;1617112336236;1617112336253;1617112336254;6083;2;10;node1:0,node3:1;node2
1617112206054;1617112336238;1617112336255;1617112336256;6085;2;11;node1:0,node2:2;node3
1617112206053;1617112336259;1617112336271;1617112336272;6084;2;26;node1:0,node3:2;node2
1617112206056;1617112336259;1617112336278;1617112336279;6086;2;11;node1:0,node2:2;node3
1617112206057;1617112336290;1617112336308;1617112336310;6087;1;15;node1:0,node3:1;node2
1617112206059;1617112336304;1617112336322;1617112336324;6088;1;10;node1:0,node2:2;node3
1617112206060;1617112336331;1617112336344;1617112336346;6089;2;13;node1:0,node3:1;node2
1617112206065;1617112336354;1617112336371;1617112336372;6091;1;19;node1:0,node2:2;node3
1617112206064;1617112336354;1617112336377;1617112336379;6090;2;8;node1:0,node3:1;node2
1617112206068;1617112336385;1617112336401;1617112336402;6093;2;18;node1:0,node2:2;node3
1617112206066;1617112336387;1617112336402;1617112336404;6092;2;26;node1:0,node3:2;node2
1617112206070;1617112336424;1617112336443;1617112336445;6095;1;11;node1:0,node2:2;node3
1617112206069;1617112336421;1617112336448;1617112336449;6094;1;13;node1:0,node3:1;node2
1617112206074;1617112336472;1617112336483;1617112336484;6096;2;10;node1:0,node3:1;node2
1617112206077;1617112336490;1617112336504;1617112336505;6098;2;11;node1:0,node2:2;node3
1617112206075;1617112336488;1617112336512;1617112336513;6097;2;16;node1:0,node3:2;node2
1617112206078;1617112336510;1617112336523;1617112336525;6099;2;26;node1:0,node2:2;node3
1617112206081;1617112336547;1617112336561;1617112336563;6102;2;9;node1:0,node2:2;node3
1617112206079;1617112336539;1617112336564;1617112336565;6100;2;10;node1:0,node3:1;node2
1617112206084;1617112336568;1617112336583;1617112336585;6103;2;9;node1:0,node2:2;node3
1617112206080;1617112336568;1617112336592;1617112336593;6101;2;30;node1:0,node3:2;node2
1617112206085;1617112336624;1617112336634;1617112336635;6104;2;10;node1:0,node3:2;node2
1617112206086;1617112336624;1617112336640;1617112336641;6105;2;8;node1:0,node2:2;node3
1617112206087;1617112336642;1617112336653;1617112336655;6106;3;12;node1:0,node3:2;node2
1617112206089;1617112336651;1617112336667;1617112336668;6107;2;9;node1:0,node2:2;node3
1617112206093;1617112336671;1617112336682;1617112336683;6109;2;18;node1:0,node2:2;node3
1617112206090;1617112336659;1617112336684;1617112336686;6108;2;19;node1:0,node3:2;node2
1617112206094;1617112336705;1617112336725;1617112336726;6110;2;10;node1:0,node3:1;node2
1617112206098;1617112336723;1617112336736;1617112336737;6112;2;10;node1:0,node2:2;node3
1617112206099;1617112336738;1617112336749;1617112336750;6113;2;24;node1:0,node2:2;node3
1617112206096;1617112336736;1617112336758;1617112336759;6111;2;12;node1:0,node3:2;node2
1617112206105;1617112336761;1617112336773;1617112336775;6115;2;13;node1:0,node2:2;node3
1617112206101;1617112336761;1617112336785;1617112336786;6114;2;21;node1:0,node3:2;node2
1617112206108;1617112336807;1617112336817;1617112336818;6117;1;9;node1:0,node2:2;node3
1617112206106;1617112336815;1617112336827;1617112336828;6116;2;10;node1:0,node3:2;node2
1617112206111;1617112336836;1617112336851;1617112336852;6119;2;10;node1:0,node2:2;node3
1617112206109;1617112336836;1617112336859;1617112336860;6118;2;14;node1:0,node3:2;node2
1617112206114;1617112336865;1617112336888;1617112336889;6120;2;24;node1:0,node2:2;node3
1617112206115;1617112336905;1617112336916;1617112336917;6121;2;27;node1:0,node3:1;node2
1617112206118;1617112336913;1617112336934;1617112336935;6123;2;10;node1:0,node2:2;node3
1617112206117;1617112336923;1617112336942;1617112336943;6122;2;19;node1:0,node3:2;node2
1617112206120;1617112336940;1617112336957;1617112336958;6124;2;28;node1:0,node2:2;node3
1617112206121;1617112336961;1617112336978;1617112336981;6125;2;10;node1:0,node3:1;node2
1617112206125;1617112336981;1617112336998;1617112336999;6126;2;26;node1:0,node3:1;node2
1617112206126;1617112336981;1617112337004;1617112337005;6127;1;9;node1:0,node2:2;node3
1617112206128;1617112337039;1617112337066;1617112337067;6129;2;11;node1:0,node2:2;node3
1617112206127;1617112337052;1617112337067;1617112337069;6128;3;9;node1:0,node3:2;node2
1617112206131;1617112337072;1617112337085;1617112337086;6131;2;33;node1:0,node2:3;node3
1617112206130;1617112337079;1617112337104;1617112337105;6130;3;34;node1:0,node3:2;node2
1617112206135;1617112337107;1617112337117;1617112337118;6132;2;26;node1:0,node3:2;node2
1617112206137;1617112337100;1617112337129;1617112337130;6133;2;11;node1:0,node2:2;node3
1617112206138;1617112337129;1617112337157;1617112337158;6134;2;33;node1:0,node2:2;node3
1617112206140;1617112337153;1617112337169;1617112337171;6135;2;20;node1:0,node3:1;node2
1617112206144;1617112337178;1617112337191;1617112337193;6137;1;8;node1:0,node2:2;node3
1617112206141;1617112337175;1617112337341;1617112337342;6136;2;157;node1:0,node3:1;node2
1617112206145;1617112337347;1617112337361;1617112337363;6138;2;14;node1:0,node3:1;node2
1617112206146;1617112337350;1617112337370;1617112337371;6139;1;13;node1:0,node2:2;node3
1617112206150;1617112337394;1617112337406;1617112337407;6142;1;10;node1:0,node2:2;node3
1617112206148;1617112337403;1617112337419;1617112337421;6140;2;9;node1:0,node3:2;node2
1617112206151;1617112337417;1617112337434;1617112337435;6143;2;10;node1:0,node2:2;node3
1617112206149;1617112337423;1617112337439;1617112337440;6141;2;25;node1:0,node3:2;node2
1617112206154;1617112337437;1617112337454;1617112337455;6144;2;18;node1:0,node2:2;node3
1617112206156;1617112337467;1617112337482;1617112337483;6145;2;14;node1:0,node3:1;node2
1617112206161;1617112337488;1617112337501;1617112337502;6147;2;10;node1:0,node2:2;node3
1617112206160;1617112337486;1617112337503;1617112337504;6146;2;18;node1:0,node3:2;node2
1617112206164;1617112337511;1617112337529;1617112337530;6148;2;28;node1:0,node2:2;node3
1617112206165;1617112337529;1617112337543;1617112337544;6149;2;12;node1:0,node3:1;node2
1617112206166;1617112337547;1617112337563;1617112337564;6150;2;28;node1:0,node3:1;node2
1617112206167;1617112337560;1617112337573;1617112337574;6151;1;15;node1:0,node2:2;node3
1617112206170;1617112337606;1617112337617;1617112337618;6154;2;8;node1:0,node2:3;node3
1617112206168;1617112337605;1617112337625;1617112337627;6152;2;10;node1:0,node3:2;node2
1617112206170;1617112337624;1617112337647;1617112337648;6155;2;8;node1:0,node2:3;node3
1617112206169;1617112337638;1617112337655;1617112337657;6153;3;12;node1:0,node3:2;node2
1617112206176;1617112337669;1617112337684;1617112337685;6158;2;10;node1:0,node2:2;node3
1617112206174;1617112337666;1617112337690;1617112337691;6156;3;21;node1:0,node3:1;node2
1617112206175;1617112337693;1617112337705;1617112337706;6157;2;32;node1:0,node3:2;node2
1617112206177;1617112337690;1617112337707;1617112337708;6159;2;10;node1:0,node2:2;node3
1617112206178;1617112337733;1617112337745;1617112337747;6160;2;10;node1:0,node3:1;node2
1617112206179;1617112337729;1617112337747;1617112337750;6161;1;10;node1:0,node2:2;node3
1617112206180;1617112337746;1617112337766;1617112337767;6162;2;18;node1:0,node3:2;node2
1617112206185;1617112337788;1617112337806;1617112337808;6164;2;10;node1:0,node3:2;node2
1617112206184;1617112337798;1617112337828;1617112337829;6163;2;10;node1:0,node2:3;node3
1617112206187;1617112337824;1617112337856;1617112337858;6165;3;11;node1:0,node3:2;node2
1617112206188;1617112337838;1617112337863;1617112337864;6166;2;9;node1:0,node2:3;node3
1617112206189;1617112337863;1617112337876;1617112337877;6167;3;40;node1:0,node3:2;node2
1617112206192;1617112337872;1617112337888;1617112337890;6169;2;30;node1:0,node2:3;node3
1617112206191;1617112337897;1617112337918;1617112337919;6168;2;11;node1:0,node3:2;node2
1617112206197;1617112337915;1617112337940;1617112337942;6171;2;10;node1:0,node2:2;node3
1617112206196;1617112337922;1617112337949;1617112337951;6170;2;31;node1:0,node3:2;node2
1617112206199;1617112337953;1617112337985;1617112337986;6172;2;40;node1:0,node2:2;node3
1617112206201;1617112337972;1617112337991;1617112337992;6173;2;11;node1:0,node3:1;node2
1617112206202;1617112337996;1617112338021;1617112338022;6174;2;36;node1:0,node3:1;node2
1617112206205;1617112338021;1617112338042;1617112338044;6175;1;12;node1:0,node2:2;node3
1617112206207;1617112338062;1617112338077;1617112338078;6176;2;19;node1:0,node3:1;node2
1617112206208;1617112338081;1617112338093;1617112338094;6177;2;25;node1:0,node3:2;node2
1617112206209;1617112338084;1617112338102;1617112338104;6178;2;11;node1:0,node2:2;node3
1617112206211;1617112338124;1617112338138;1617112338140;6179;2;9;node1:0,node2:2;node3
1617112206212;1617112338125;1617112338141;1617112338143;6180;2;12;node1:0,node3:2;node2
1617112206217;1617112338143;1617112338161;1617112338162;6182;2;17;node1:0,node2:3;node3
1617112206216;1617112338159;1617112338170;1617112338172;6181;2;11;node1:0,node3:2;node2
1617112206218;1617112338181;1617112338202;1617112338203;6183;2;9;node1:0,node3:2;node2
1617112206220;1617112338188;1617112338208;1617112338209;6184;2;13;node1:0,node2:2;node3
1617112206222;1617112338210;1617112338229;1617112338230;6186;3;20;node1:0,node3:2;node2
1617112206221;1617112338225;1617112338245;1617112338247;6185;2;8;node1:0,node2:2;node3
1617112206224;1617112338242;1617112338259;1617112338261;6187;2;8;node1:0,node3:2;node2
1617112206226;1617112338257;1617112338276;1617112338277;6188;2;11;node1:0,node2:2;node3
1617112206227;1617112338270;1617112338288;1617112338289;6189;2;11;node1:0,node3:2;node2
1617112206228;1617112338286;1617112338306;1617112338310;6190;2;10;node1:0,node2:2;node3
1617112206229;1617112338294;1617112338319;1617112338320;6191;2;18;node1:0,node3:2;node2
1617112206230;1617112338320;1617112338352;1617112338353;6192;2;20;node1:0,node2:2;node3
1617112206231;1617112338344;1617112338369;1617112338370;6193;2;11;node1:0,node3:1;node2
1617112206232;1617112338388;1617112338398;1617112338399;6194;2;11;node1:0,node3:1;node2
1617112206233;1617112338380;1617112338401;1617112338402;6195;1;18;node1:0,node2:2;node3
1617112206236;1617112338404;1617112338435;1617112338436;6196;2;18;node1:0,node3:2;node2
1617112206237;1617112338421;1617112338448;1617112338449;6197;1;11;node1:0,node2:2;node3
1617112206238;1617112338468;1617112338482;1617112338483;6198;2;13;node1:0,node3:1;node2
1617112206241;1617112338477;1617112338501;1617112338503;6200;2;10;node1:0,node2:2;node3
1617112206239;1617112338490;1617112338515;1617112338517;6199;2;23;node1:0,node3:2;node2
1617112206242;1617112338503;1617112338526;1617112338527;6201;2;33;node1:0,node2:2;node3
1617112206243;1617112338535;1617112338553;1617112338554;6202;2;9;node1:0,node3:1;node2
1617112206244;1617112338562;1617112338579;1617112338581;6203;2;18;node1:0,node3:2;node2
1617112206246;1617112338565;1617112338582;1617112338584;6204;2;18;node1:0,node2:2;node3
1617112206248;1617112338602;1617112338625;1617112338626;6205;2;10;node1:0,node2:2;node3
1617112206252;1617112338630;1617112338645;1617112338646;6208;2;25;node1:0,node2:3;node3
1617112206249;1617112338622;1617112338647;1617112338648;6206;3;9;node1:0,node3:2;node2
1617112206251;1617112338652;1617112338671;1617112338672;6207;3;37;node1:0,node3:2;node2
1617112206253;1617112338674;1617112338697;1617112338698;6209;2;24;node1:0,node3:2;node2
1617112206256;1617112338674;1617112338699;1617112338700;6210;2;12;node1:0,node2:2;node3
1617112206257;1617112338708;1617112338722;1617112338723;6211;2;42;node1:0,node2:2;node3
1617112206258;1617112338715;1617112338740;1617112338741;6212;2;14;node1:0,node3:1;node2
1617112206260;1617112338742;1617112338756;1617112338757;6213;2;29;node1:0,node3:1;node2
1617112206261;1617112338748;1617112338766;1617112338768;6214;1;9;node1:0,node2:2;node3
1617112206262;1617112338786;1617112338799;1617112338801;6215;1;21;node1:0,node3:1;node2
1617112206266;1617112338815;1617112338835;1617112338836;6217;2;12;node1:0,node3:1;node2
1617112206265;1617112338815;1617112338840;1617112338841;6216;1;22;node1:0,node2:2;node3
1617112206268;1617112338837;1617112338852;1617112338853;6218;2;24;node1:0,node3:2;node2
1617112206269;1617112338877;1617112338897;1617112338899;6219;2;12;node1:0,node2:2;node3
1617112206270;1617112338896;1617112338921;1617112338922;6220;3;12;node1:0,node3:2;node2
1617112206275;1617112338910;1617112338927;1617112338931;6222;2;9;node1:0,node2:3;node3
1617112206272;1617112338928;1617112338946;1617112338947;6221;3;34;node1:0,node3:2;node2
1617112206278;1617112338948;1617112338965;1617112338967;6224;2;23;node1:0,node2:3;node3
1617112206276;1617112338947;1617112338975;1617112338976;6223;3;25;node1:0,node3:2;node2
1617112206280;1617112338976;1617112338998;1617112339000;6225;2;29;node1:0,node3:2;node2
1617112206281;1617112338993;1617112339021;1617112339022;6226;1;20;node1:0,node2:2;node3
1617112206285;1617112339018;1617112339043;1617112339044;6227;2;10;node1:0,node3:1;node2
1617112206286;1617112339047;1617112339067;1617112339068;6228;2;35;node1:0,node3:1;node2
1617112206288;1617112339064;1617112339085;1617112339086;6229;1;20;node1:0,node2:2;node3
1617112206289;1617112339079;1617112339105;1617112339106;6230;2;11;node1:0,node3:1;node2
1617112206292;1617112339115;1617112339130;1617112339131;6232;1;19;node1:0,node2:2;node3
1617112206290;1617112339115;1617112339140;1617112339141;6231;2;11;node1:0,node3:1;node2
1617112206296;1617112339145;1617112339163;1617112339164;6234;2;16;node1:0,node2:2;node3
1617112206295;1617112339153;1617112339184;1617112339185;6233;2;9;node1:0,node3:1;node2
1617112206298;1617112339190;1617112339213;1617112339214;6235;2;35;node1:0,node3:1;node2
1617112206299;1617112339189;1617112339215;1617112339216;6236;1;10;node1:0,node2:2;node3
1617112206301;1617112339232;1617112339257;1617112339258;6237;1;13;node1:0,node3:1;node2
1617112206302;1617112339250;1617112339273;1617112339275;6238;1;9;node1:0,node2:2;node3
1617112206304;1617112339283;1617112339302;1617112339303;6239;2;11;node1:0,node3:1;node2
1617112206306;1617112339305;1617112339322;1617112339323;6240;2;34;node1:0,node3:1;node2
1617112206307;1617112339304;1617112339327;1617112339329;6241;1;10;node1:0,node2:2;node3
1617112206308;1617112339342;1617112339357;1617112339358;6242;1;16;node1:0,node3:1;node2
1617112206310;1617112339360;1617112339382;1617112339383;6243;1;10;node1:0,node2:2;node3
1617112206311;1617112339371;1617112339390;1617112339392;6244;2;11;node1:0,node3:1;node2
1617112206317;1617112339408;1617112339422;1617112339423;6246;1;10;node1:0,node2:2;node3
1617112206315;1617112339397;1617112339428;1617112339429;6245;2;25;node1:0,node3:1;node2
1617112206321;1617112339466;1617112339484;1617112339485;6249;2;9;node1:0,node2:3;node3
1617112206318;1617112339479;1617112339497;1617112339498;6247;3;9;node1:0,node3:3;node2
1617112206323;1617112339494;1617112339516;1617112339517;6250;3;11;node1:0,node2:3;node3
1617112206320;1617112339503;1617112339520;1617112339521;6248;3;21;node1:0,node3:3;node2
1617112206327;1617112339532;1617112339557;1617112339558;6252;2;15;node1:0,node2:3;node3
1617112206326;1617112339547;1617112339562;1617112339564;6251;3;11;node1:0,node3:3;node2
1617112206330;1617112339563;1617112339584;1617112339585;6254;3;11;node1:0,node3:3;node2
1617112206328;1617112339558;1617112339589;1617112339590;6253;3;26;node1:0,node2:3;node3
1617112206332;1617112339599;1617112339632;1617112339634;6256;3;32;node1:0,node2:3;node3
1617112206331;1617112339599;1617112339634;1617112339636;6255;3;41;node1:0,node3:3;node2
1617112206336;1617112339633;1617112339663;1617112339664;6257;2;44;node1:0,node2:2;node3
1617112206338;1617112339667;1617112339680;1617112339681;6258;2;12;node1:0,node3:1;node2
1617112206346;1617112339692;1617112339713;1617112339714;6260;1;16;node1:0,node2:2;node3
1617112206343;1617112339697;1617112339715;1617112339716;6259;2;10;node1:0,node3:1;node2
1617112206347;1617112339724;1617112339738;1617112339739;6261;2;25;node1:0,node3:2;node2
1617112206348;1617112339732;1617112339750;1617112339751;6262;1;11;node1:0,node2:2;node3
1617112206349;1617112339761;1617112339774;1617112339776;6263;2;11;node1:0,node3:1;node2
1617112206350;1617112339780;1617112339793;1617112339794;6264;2;26;node1:0,node3:1;node2
1617112206352;1617112339780;1617112339796;1617112339797;6265;1;10;node1:0,node2:2;node3
1617112206353;1617112339817;1617112339845;1617112339846;6266;2;11;node1:0,node3:1;node2
1617112206356;1617112339831;1617112339861;1617112339862;6267;2;14;node1:0,node2:2;node3
1617112206357;1617112339856;1617112339887;1617112339889;6268;2;10;node1:0,node3:2;node2
1617112206358;1617112339880;1617112339902;1617112339904;6269;2;10;node1:0,node2:2;node3
1617112206360;1617112339899;1617112339912;1617112339917;6270;2;10;node1:0,node3:2;node2
1617112206361;1617112339921;1617112339934;1617112339936;6271;2;9;node1:0,node2:2;node3
1617112206365;1617112339915;1617112339941;1617112339942;6272;2;15;node1:0,node3:2;node2
1617112206366;1617112339942;1617112339976;1617112339978;6273;2;23;node1:0,node2:2;node3
1617112206367;1617112339962;1617112339983;1617112339985;6274;2;10;node1:0,node3:1;node2
1617112206368;1617112339992;1617112340012;1617112340013;6275;2;37;node1:0,node3:1;node2
1617112206369;1617112340006;1617112340025;1617112340026;6276;1;12;node1:0,node2:2;node3
1617112206371;1617112340034;1617112340052;1617112340053;6277;2;11;node1:0,node3:1;node2
1617112206371;1617112340053;1617112340072;1617112340073;6278;2;29;node1:0,node3:1;node2
1617112206373;1617112340060;1617112340086;1617112340087;6279;1;10;node1:0,node2:2;node3
1617112206377;1617112340099;1617112340121;1617112340122;6280;1;24;node1:0,node3:1;node2
1617112206379;1617112340115;1617112340134;1617112340136;6281;1;10;node1:0,node2:2;node3
1617112206380;1617112340133;1617112340150;1617112340151;6282;2;10;node1:0,node3:1;node2
1617112206383;1617112340159;1617112340174;1617112340175;6284;1;14;node1:0,node2:2;node3
1617112206382;1617112340156;1617112340178;1617112340179;6283;2;19;node1:0,node3:1;node2
1617112206386;1617112340205;1617112340230;1617112340231;6285;2;11;node1:0,node3:1;node2
1617112206389;1617112340228;1617112340250;1617112340252;6287;2;10;node1:0,node2:2;node3
1617112206388;1617112340247;1617112340262;1617112340263;6286;2;10;node1:0,node3:2;node2
1617112206391;1617112340256;1617112340278;1617112340279;6288;2;42;node1:0,node2:2;node3
1617112206392;1617112340270;1617112340291;1617112340292;6289;2;22;node1:0,node3:2;node2
1617112206394;1617112340297;1617112340317;1617112340318;6290;1;8;node1:0,node2:2;node3
1617112206397;1617112340303;1617112340325;1617112340326;6291;2;10;node1:0,node3:1;node2
1617112206398;1617112340326;1617112340338;1617112340340;6292;2;10;node1:0,node3:1;node2
1617112206400;1617112340358;1617112340374;1617112340375;6294;2;11;node1:0,node3:1;node2
1617112206399;1617112340358;1617112340384;1617112340385;6293;1;8;node1:0,node2:2;node3
1617112206402;1617112340380;1617112340397;1617112340398;6295;2;16;node1:0,node3:2;node2
1617112206403;1617112340400;1617112340425;1617112340427;6296;1;12;node1:0,node2:2;node3
1617112206407;1617112340408;1617112340426;1617112340428;6297;2;9;node1:0,node3:1;node2
1617112206409;1617112340431;1617112340445;1617112340446;6298;2;9;node1:0,node3:1;node2
1617112206410;1617112340462;1617112340490;1617112340491;6299;1;19;node1:0,node2:1;node3
1617112206412;1617112340475;1617112340497;1617112340498;6300;2;12;node1:0,node3:1;node2
1617112206414;1617112340500;1617112340514;1617112340515;6301;2;12;node1:0,node3:1;node2
1617112206415;1617112340517;1617112340536;1617112340537;6302;1;10;node1:0,node2:2;node3
1617112206421;1617112340559;1617112340575;1617112340576;6304;1;10;node1:0,node2:2;node3
1617112206420;1617112340556;1617112340577;1617112340578;6303;1;23;node1:0,node3:1;node2
1617112206423;1617112340597;1617112340613;1617112340614;6305;2;12;node1:0,node3:1;node2
1617112206425;1617112340618;1617112340632;1617112340633;6306;2;24;node1:0,node3:1;node2
1617112206426;1617112340629;1617112340651;1617112340652;6307;1;23;node1:0,node2:2;node3
1617112206430;1617112340655;1617112340683;1617112340684;6308;2;9;node1:0,node3:1;node2
1617112206433;1617112340681;1617112340701;1617112340703;6310;1;9;node1:0,node2:2;node3
1617112206431;1617112340685;1617112340711;1617112340713;6309;2;41;node1:0,node3:1;node2
1617112206434;1617112340732;1617112340750;1617112340751;6311;2;9;node1:0,node3:1;node2
1617112206436;1617112340742;1617112340767;1617112340768;6312;2;10;node1:0,node2:2;node3
1617112206437;1617112340757;1617112340776;1617112340777;6313;2;19;node1:0,node3:2;node2
1617112206442;1617112340787;1617112340813;1617112340814;6315;2;11;node1:0,node3:1;node2
1617112206438;1617112340783;1617112340814;1617112340816;6314;2;25;node1:0,node2:2;node3
1617112206443;1617112340829;1617112340850;1617112340852;6316;2;37;node1:0,node3:1;node2
1617112206445;1617112340849;1617112340869;1617112340870;6317;1;10;node1:0,node2:2;node3
1617112206446;1617112340872;1617112340896;1617112340897;6318;2;10;node1:0,node3:1;node2
1617112206448;1617112340894;1617112340915;1617112340917;6320;1;10;node1:0,node2:2;node3
1617112206447;1617112340916;1617112340933;1617112340934;6319;2;10;node1:0,node3:1;node2
1617112206453;1617112340939;1617112340962;1617112340964;6322;1;9;node1:0,node2:2;node3
1617112206450;1617112340940;1617112340965;1617112340966;6321;2;27;node1:0,node3:1;node2
1617112206454;1617112340977;1617112341004;1617112341005;6323;1;10;node1:0,node3:1;node2
1617112206456;1617112340991;1617112341014;1617112341015;6324;1;10;node1:0,node2:2;node3
1617112206457;1617112341037;1617112341055;1617112341057;6325;2;10;node1:0,node3:2;node2
1617112206460;1617112341051;1617112341087;1617112341088;6327;2;9;node1:0,node2:3;node3
1617112206458;1617112341069;1617112341088;1617112341090;6326;3;10;node1:0,node3:2;node2
1617112206464;1617112341095;1617112341105;1617112341107;6328;2;44;node1:0,node2:3;node3
1617112206465;1617112341104;1617112341124;1617112341125;6329;3;35;node1:0,node3:2;node2
1617112206468;1617112341119;1617112341147;1617112341149;6331;2;10;node1:0,node2:2;node3
1617112206467;1617112341126;1617112341153;1617112341154;6330;2;24;node1:0,node3:2;node2
1617112206469;1617112341151;1617112341163;1617112341165;6332;2;32;node1:0,node2:2;node3
1617112206470;1617112341183;1617112341201;1617112341202;6333;2;9;node1:0,node3:2;node2
1617112206475;1617112341200;1617112341224;1617112341225;6335;2;11;node1:0,node2:3;node3
1617112206474;1617112341203;1617112341226;1617112341227;6334;3;17;node1:0,node3:2;node2
1617112206476;1617112341237;1617112341251;1617112341262;6336;2;11;node1:0,node2:2;node3
1617112206478;1617112341248;1617112341272;1617112341276;6337;3;7;node1:0,node3:2;node2
1617112206482;1617112341261;1617112341276;1617112341278;6339;2;8;node1:0,node2:3;node3
1617112206480;1617112341273;1617112341286;1617112341287;6338;3;27;node1:0,node3:2;node2
1617112206487;1617112341284;1617112341312;1617112341314;6341;2;24;node1:0,node2:3;node3
1617112206484;1617112341296;1617112341314;1617112341315;6340;3;14;node1:0,node3:2;node2
1617112206490;1617112341324;1617112341346;1617112341348;6343;1;12;node1:0,node2:2;node3
1617112206488;1617112341321;1617112341350;1617112341351;6342;2;28;node1:0,node3:2;node2
1617112206491;1617112341376;1617112341398;1617112341400;6344;2;12;node1:0,node3:1;node2
1617112206495;1617112341383;1617112341400;1617112341401;6346;2;9;node1:0,node2:2;node3
1617112206497;1617112341405;1617112341421;1617112341422;6347;2;9;node1:0,node2:2;node3
1617112206494;1617112341403;1617112341423;1617112341424;6345;2;27;node1:0,node3:2;node2
1617112206500;1617112341449;1617112341458;1617112341460;6349;1;14;node1:0,node2:1;node3
1617112206498;1617112341432;1617112341463;1617112341465;6348;2;24;node1:0,node3:2;node2
1617112206503;1617112341521;1617112341531;1617112341532;6350;3;8;node1:0,node3:2;node2
1617112206504;1617112341511;1617112341532;1617112341533;6351;2;9;node1:0,node2:2;node3
1617112206508;1617112341539;1617112341551;1617112341552;6353;2;28;node1:0,node2:3;node3
1617112206506;1617112341537;1617112341561;1617112341563;6352;3;8;node1:0,node3:2;node2
1617112206509;1617112341573;1617112341594;1617112341597;6354;2;12;node1:0,node3:1;node2
1617112206510;1617112341576;1617112341603;1617112341605;6355;1;21;node1:0,node2:2;node3
1617112206514;1617112341621;1617112341635;1617112341637;6357;1;14;node1:0,node2:2;node3
1617112206512;1617112341604;1617112341636;1617112341638;6356;2;22;node1:0,node3:2;node2
1617112206515;1617112341674;1617112341689;1617112341694;6358;2;10;node1:0,node3:2;node2
1617112206518;1617112341689;1617112341707;1617112341708;6360;2;10;node1:0,node2:3;node3
1617112206516;1617112341704;1617112341718;1617112341719;6359;3;10;node1:0,node3:2;node2
1617112206519;1617112341712;1617112341726;1617112341727;6361;2;28;node1:0,node2:3;node3
1617112206523;1617112341729;1617112341745;1617112341747;6362;3;19;node1:0,node3:2;node2
1617112206524;1617112341747;1617112341759;1617112341760;6363;2;27;node1:0,node3:2;node2
1617112206526;1617112341749;1617112341772;1617112341773;6364;2;11;node1:0,node2:2;node3
1617112206527;1617112341775;1617112341786;1617112341788;6365;2;35;node1:0,node2:2;node3
1617112206528;1617112341773;1617112341788;1617112341789;6366;2;14;node1:0,node3:2;node2
1617112206530;1617112341805;1617112341819;1617112341820;6367;1;11;node1:0,node3:1;node2
1617112206531;1617112341819;1617112341832;1617112341833;6368;1;11;node1:0,node2:2;node3
1617112206533;1617112341832;1617112341850;1617112341851;6369;2;11;node1:0,node3:1;node2
1617112206535;1617112341858;1617112341878;1617112341880;6370;2;20;node1:0,node3:1;node2
1617112206536;1617112341876;1617112341896;1617112341897;6371;1;19;node1:0,node2:2;node3
1617112206538;1617112341909;1617112341933;1617112341934;6372;2;16;node1:0,node3:1;node2
1617112206541;1617112341929;1617112341944;1617112341946;6374;2;9;node1:0,node2:2;node3
1617112206539;1617112341933;1617112341948;1617112341949;6373;2;27;node1:0,node3:2;node2
1617112206543;1617112341950;1617112341971;1617112341972;6375;2;27;node1:0,node2:2;node3
1617112206545;1617112341963;1617112341983;1617112341984;6376;2;11;node1:0,node3:1;node2
1617112206547;1617112341984;1617112342003;1617112342004;6377;2;24;node1:0,node3:1;node2
1617112206548;1617112342002;1617112342023;1617112342024;6378;1;13;node1:0,node2:2;node3
1617112206550;1617112342029;1617112342042;1617112342043;6379;2;11;node1:0,node3:1;node2
1617112206554;1617112342050;1617112342063;1617112342065;6381;1;10;node1:0,node2:2;node3
1617112206551;1617112342053;1617112342074;1617112342075;6380;2;11;node1:0,node3:1;node2
1617112206557;1617112342092;1617112342104;1617112342106;6383;1;11;node1:0,node2:2;node3
1617112206555;1617112342082;1617112342108;1617112342109;6382;2;9;node1:0,node3:1;node2
1617112206559;1617112342116;1617112342127;1617112342128;6384;2;25;node1:0,node3:2;node2
1617112206560;1617112342134;1617112342150;1617112342151;6385;1;13;node1:0,node2:2;node3
1617112206563;1617112342152;1617112342169;1617112342170;6386;2;10;node1:0,node3:1;node2
1617112206564;1617112342171;1617112342187;1617112342189;6387;2;32;node1:0,node3:1;node2
1617112206567;1617112342179;1617112342196;1617112342197;6388;1;19;node1:0,node2:2;node3
1617112206568;1617112342211;1617112342226;1617112342227;6389;2;8;node1:0,node3:1;node2
1617112206574;1617112342227;1617112342246;1617112342247;6390;2;17;node1:0,node3:2;node2
1617112206575;1617112342238;1617112342256;1617112342257;6391;2;16;node1:0,node2:2;node3
1617112206576;1617112342264;1617112342279;1617112342280;6392;2;21;node1:0,node2:2;node3
1617112206578;1617112342278;1617112342304;1617112342306;6393;2;10;node1:0,node3:2;node2
1617112206580;1617112342288;1617112342308;1617112342309;6395;2;9;node1:0,node2:2;node3
1617112206579;1617112342305;1617112342331;1617112342332;6394;2;36;node1:0,node3:2;node2
1617112206583;1617112342326;1617112342342;1617112342343;6396;2;26;node1:0,node2:2;node3
1617112206584;1617112342356;1617112342374;1617112342375;6397;2;10;node1:0,node3:1;node2
1617112206586;1617112342386;1617112342396;1617112342398;6399;2;20;node1:0,node2:2;node3
1617112206585;1617112342384;1617112342407;1617112342408;6398;2;10;node1:0,node3:2;node2
