T0;T1;T2;T3;Value;Jobs;Heartbeat;Cluster;Name
1617110374707;1617110452676;1617110452691;1617110452706;4333;22;11;node1:0;node3
1617110374708;1617110452691;1617110452703;1617110452717;4334;22;16;node1:0;node3
1617110374710;1617110452703;1617110452715;1617110452728;4335;22;12;node1:0;node3
1617110374711;1617110452715;1617110452729;1617110452740;4336;22;12;node1:0;node3
1617110374714;1617110452730;1617110452742;1617110452752;4337;22;14;node1:0;node3
1617110374718;1617110452742;1617110452754;1617110452764;4338;22;13;node1:0;node3
1617110374719;1617110452755;1617110452768;1617110452777;4339;22;12;node1:0;node3
1617110374721;1617110452768;1617110452782;1617110452789;4340;22;14;node1:0;node3
1617110374722;1617110452782;1617110452799;1617110452800;4341;22;14;node1:0;node3
1617110374723;1617110452799;1617110452811;1617110452812;4342;22;17;node1:0;node3
1617110374725;1617110452811;1617110452824;1617110452825;4343;22;12;node1:0;node3
1617110374728;1617110452824;1617110452837;1617110452839;4344;22;13;node1:0;node3
1617110374730;1617110452838;1617110452850;1617110452851;4345;22;14;node1:0;node3
1617110374731;1617110452850;1617110452862;1617110452863;4346;22;12;node1:0;node3
1617110374732;1617110452862;1617110452874;1617110452876;4347;22;12;node1:0;node3
1617110374734;1617110452874;1617110452885;1617110452887;4348;22;12;node1:0;node3
1617110374735;1617110452885;1617110452897;1617110452900;4349;22;11;node1:0;node3
1617110374738;1617110452898;1617110452914;1617110452916;4350;22;14;node1:0;node3
1617110374740;1617110452914;1617110452926;1617110452927;4351;22;15;node1:0;node3
1617110374741;1617110452928;1617110452941;1617110452955;4352;22;12;node1:0;node3
1617110374743;1617110452941;1617110452958;1617110452966;4353;22;15;node1:0;node3
1617110374744;1617110452959;1617110452970;1617110452977;4354;22;17;node1:0;node3
1617110374748;1617110452970;1617110452982;1617110452990;4355;22;12;node1:0;node3
1617110374750;1617110452983;1617110452996;1617110453001;4356;22;12;node1:0;node3
1617110374751;1617110452996;1617110453009;1617110453011;4357;22;14;node1:0;node3
1617110374753;1617110453009;1617110453020;1617110453022;4358;22;13;node1:0;node3
1617110374755;1617110453020;1617110453034;1617110453035;4359;22;11;node1:0;node3
1617110374758;1617110453034;1617110453045;1617110453046;4360;22;14;node1:0;node3
1617110374759;1617110453045;1617110453057;1617110453058;4361;22;11;node1:0;node3
1617110374761;1617110453057;1617110453068;1617110453069;4362;22;12;node1:0;node3
1617110374763;1617110453068;1617110453078;1617110453080;4363;22;11;node1:0;node3
1617110374764;1617110453079;1617110453094;1617110453095;4364;22;11;node1:0;node3
1617110374766;1617110453096;1617110453108;1617110453110;4365;22;15;node1:0;node3
1617110374769;1617110453109;1617110453126;1617110453127;4366;22;15;node1:0;node3
1617110374770;1617110453126;1617110453142;1617110453144;4367;22;17;node1:0;node3
1617110374772;1617110453143;1617110453156;1617110453157;4368;22;17;node1:0;node3
1617110374773;1617110453156;1617110453170;1617110453171;4369;22;14;node1:0;node3
1617110374774;1617110453170;1617110453183;1617110453184;4370;22;13;node1:0;node3
1617110374775;1617110453183;1617110453196;1617110453197;4371;22;13;node1:0;node3
1617110374778;1617110453197;1617110453210;1617110453221;4372;22;13;node1:0;node3
1617110374779;1617110453210;1617110453223;1617110453234;4373;22;14;node1:0;node3
1617110374781;1617110453223;1617110453235;1617110453245;4374;22;13;node1:0;node3
1617110374782;1617110453235;1617110453248;1617110453256;4375;22;12;node1:0;node3
1617110374784;1617110453249;1617110453263;1617110453267;4376;22;13;node1:0;node3
1617110374785;1617110453264;1617110453275;1617110453279;4377;22;16;node1:0;node3
1617110374794;1617110453275;1617110453289;1617110453290;4378;22;11;node1:0;node3
1617110374796;1617110453289;1617110453300;1617110453301;4379;22;14;node1:0;node3
1617110374797;1617110453300;1617110453315;1617110453316;4380;22;11;node1:0;node3
1617110374798;1617110453315;1617110453330;1617110453332;4381;22;15;node1:0;node3
1617110374800;1617110453331;1617110453349;1617110453350;4382;22;15;node1:0;node3
1617110374801;1617110453349;1617110453361;1617110453362;4383;22;19;node1:0;node3
1617110374804;1617110453361;1617110453373;1617110453374;4384;22;12;node1:0;node3
1617110374805;1617110453373;1617110453384;1617110453386;4385;22;12;node1:0;node3
1617110374807;1617110453385;1617110453396;1617110453398;4386;22;12;node1:0;node3
1617110374808;1617110453397;1617110453409;1617110453410;4387;22;12;node1:0;node3
1617110374809;1617110453409;1617110453423;1617110453425;4388;22;12;node1:0;node3
1617110374810;1617110453423;1617110453442;1617110453443;4389;22;14;node1:0;node3
1617110374812;1617110453442;1617110453454;1617110453457;4390;22;19;node1:0;node3
1617110374814;1617110453454;1617110453468;1617110453469;4391;22;12;node1:0;node3
1617110374815;1617110453476;1617110453492;1617110453493;4392;22;14;node1:0;node3
1617110374816;1617110453492;1617110453504;1617110453509;4393;22;24;node1:0;node3
1617110374818;1617110453504;1617110453519;1617110453523;4394;22;12;node1:0;node3
1617110374819;1617110453519;1617110453534;1617110453535;4395;22;15;node1:0;node3
1617110374820;1617110453534;1617110453552;1617110453553;4396;22;15;node1:0;node3
1617110374822;1617110453552;1617110453567;1617110453568;4397;22;18;node1:0;node3
1617110374825;1617110453567;1617110453583;1617110453585;4398;22;15;node1:0;node3
1617110374826;1617110453583;1617110453598;1617110453600;4399;22;16;node1:0;node3
1617110374827;1617110453598;1617110453612;1617110453614;4400;22;16;node1:0;node3
1617110374829;1617110453612;1617110453626;1617110453627;4401;22;14;node1:0;node3
1617110374830;1617110453626;1617110453643;1617110453649;4402;22;13;node1:0;node3
1617110374831;1617110453649;1617110453658;1617110453661;4403;22;17;node1:0;node3
1617110374832;1617110453658;1617110453669;1617110453674;4404;22;15;node1:0;node3
1617110374836;1617110453670;1617110453682;1617110453684;4405;22;11;node1:0;node3
1617110374837;1617110453682;1617110453694;1617110453697;4406;22;13;node1:0;node3
1617110374838;1617110453694;1617110453706;1617110453708;4407;22;12;node1:0;node3
1617110374840;1617110453706;1617110453717;1617110453719;4408;22;12;node1:0;node3
1617110374841;1617110453717;1617110453731;1617110453733;4409;22;12;node1:0;node3
1617110374842;1617110453731;1617110453748;1617110453750;4410;22;14;node1:0;node3
1617110374843;1617110453748;1617110453761;1617110453762;4411;22;17;node1:0;node3
1617110374847;1617110453772;1617110453789;1617110453790;4412;22;11;node1:0;node3
1617110374848;1617110453789;1617110453805;1617110453806;4413;23;17;node1:0;node3
1617110374849;1617110453805;1617110453817;1617110453818;4414;23;16;node1:0;node3
1617110374850;1617110453817;1617110453831;1617110453832;4415;23;12;node1:0;node3
1617110374852;1617110453831;1617110453842;1617110453843;4416;23;14;node1:0;node3
1617110374853;1617110453842;1617110453853;1617110453855;4417;23;11;node1:0;node3
1617110374857;1617110453853;1617110453865;1617110453866;4418;23;12;node1:0;node3
1617110374858;1617110453865;1617110453876;1617110453878;4419;23;11;node1:0;node3
1617110374860;1617110453877;1617110453888;1617110453889;4420;23;12;node1:0;node3
1617110374861;1617110453888;1617110453903;1617110453904;4421;23;11;node1:0;node3
1617110374862;1617110453903;1617110453915;1617110453916;4422;23;15;node1:0;node3
1617110374864;1617110453918;1617110453929;1617110453930;4423;23;12;node1:0;node3
1617110374868;1617110453929;1617110453942;1617110453943;4424;23;14;node1:0;node3
1617110374869;1617110453942;1617110453954;1617110453956;4425;23;13;node1:0;node3
1617110374870;1617110453954;1617110453966;1617110453967;4426;23;12;node1:0;node3
1617110374871;1617110453966;1617110453978;1617110453980;4427;23;12;node1:0;node3
1617110374873;1617110453978;1617110453991;1617110453992;4428;23;12;node1:0;node3
1617110374874;1617110453991;1617110454004;1617110454006;4429;23;13;node1:0;node3
1617110374875;1617110454005;1617110454018;1617110454020;4430;23;14;node1:0;node3
1617110374878;1617110454019;1617110454031;1617110454033;4431;23;14;node1:0;node3
1617110374879;1617110454041;1617110454053;1617110454054;4432;23;13;node1:0;node3
1617110374880;1617110454053;1617110454065;1617110454067;4433;23;21;node1:0;node3
1617110374881;1617110454065;1617110454078;1617110454079;4434;23;12;node1:0;node3
1617110374883;1617110454078;1617110454089;1617110454092;4435;23;13;node1:0;node3
1617110374884;1617110454089;1617110454101;1617110454105;4436;23;11;node1:0;node3
1617110374885;1617110454101;1617110454116;1617110454117;4437;23;12;node1:0;node3
1617110374889;1617110454117;1617110454129;1617110454131;4438;23;15;node1:0;node3
1617110374891;1617110454130;1617110454142;1617110454143;4439;23;14;node1:0;node3
1617110374892;1617110454142;1617110454155;1617110454157;4440;23;12;node1:0;node3
1617110374894;1617110454155;1617110454167;1617110454169;4441;23;13;node1:0;node3
1617110374895;1617110454167;1617110454178;1617110454181;4442;23;12;node1:0;node3
1617110374896;1617110454178;1617110454192;1617110454193;4443;23;11;node1:0;node3
1617110374899;1617110454192;1617110454205;1617110454206;4444;23;14;node1:0;node3
1617110374901;1617110454205;1617110454220;1617110454222;4445;23;13;node1:0;node3
1617110374902;1617110454220;1617110454233;1617110454236;4446;23;15;node1:0;node3
1617110374903;1617110454234;1617110454245;1617110454251;4447;23;14;node1:0;node3
1617110374905;1617110454245;1617110454262;1617110454263;4448;23;11;node1:0;node3
1617110374908;1617110454262;1617110454276;1617110454278;4449;23;17;node1:0;node3
1617110374909;1617110454276;1617110454288;1617110454291;4450;23;14;node1:0;node3
1617110374910;1617110454289;1617110454300;1617110454302;4451;23;13;node1:0;node3
1617110374911;1617110454300;1617110454313;1617110454314;4452;23;11;node1:0;node3
1617110374913;1617110454322;1617110454333;1617110454335;4453;23;13;node1:0;node3
1617110374914;1617110454334;1617110454346;1617110454347;4454;23;21;node1:0;node3
1617110374915;1617110454346;1617110454364;1617110454365;4455;23;12;node1:0;node3
1617110374919;1617110454365;1617110454377;1617110454379;4456;23;18;node1:0;node3
1617110374920;1617110454378;1617110454391;1617110454392;4457;23;14;node1:0;node3
1617110374922;1617110454391;1617110454404;1617110454405;4458;23;13;node1:0;node3
1617110374923;1617110454404;1617110454415;1617110454417;4459;23;13;node1:0;node3
1617110374925;1617110454416;1617110454427;1617110454428;4460;23;12;node1:0;node3
1617110374926;1617110454427;1617110454439;1617110454440;4461;23;12;node1:0;node3
1617110374930;1617110454439;1617110454456;1617110454457;4462;23;11;node1:0;node3
1617110374932;1617110454456;1617110454470;1617110454471;4463;23;17;node1:0;node3
1617110374933;1617110454470;1617110454484;1617110454485;4464;23;14;node1:0;node3
1617110374934;1617110454484;1617110454503;1617110454504;4465;23;14;node1:0;node3
1617110374936;1617110454503;1617110454517;1617110454518;4466;23;19;node1:0;node3
1617110374937;1617110454519;1617110454533;1617110454534;4467;23;14;node1:0;node3
1617110374940;1617110454533;1617110454548;1617110454549;4468;23;16;node1:0;node3
1617110374941;1617110454548;1617110454562;1617110454564;4469;23;15;node1:0;node3
1617110374943;1617110454562;1617110454574;1617110454576;4470;23;15;node1:0;node3
1617110374945;1617110454574;1617110454585;1617110454588;4471;23;11;node1:0;node3
1617110374946;1617110454585;1617110454600;1617110454604;4472;23;11;node1:0;node3
1617110374950;1617110454601;1617110454615;1617110454617;4473;23;15;node1:0;node3
1617110374951;1617110454616;1617110454629;1617110454630;4474;23;15;node1:0;node3
1617110374952;1617110454629;1617110454646;1617110454648;4475;23;14;node1:0;node3
1617110374953;1617110454646;1617110454660;1617110454662;4476;23;18;node1:0;node3
1617110374954;1617110454660;1617110454672;1617110454674;4477;23;14;node1:0;node3
1617110374955;1617110454672;1617110454686;1617110454687;4478;23;12;node1:0;node3
1617110374957;1617110454686;1617110454697;1617110454698;4479;23;13;node1:0;node3
1617110374960;1617110454697;1617110454709;1617110454711;4480;23;11;node1:0;node3
1617110374961;1617110454709;1617110454726;1617110454727;4481;23;13;node1:0;node3
1617110374963;1617110454726;1617110454740;1617110454741;4482;23;16;node1:0;node3
1617110374964;1617110454740;1617110454755;1617110454756;4483;23;14;node1:0;node3
1617110374966;1617110454755;1617110454767;1617110454768;4484;23;15;node1:0;node3
1617110374969;1617110454767;1617110454779;1617110454780;4485;23;13;node1:0;node3
1617110374971;1617110454779;1617110454794;1617110454795;4486;23;12;node1:0;node3
1617110374972;1617110454794;1617110454805;1617110454807;4487;23;14;node1:0;node3
1617110374974;1617110454806;1617110454818;1617110454821;4488;23;12;node1:0;node3
1617110374975;1617110454818;1617110454831;1617110454832;4489;23;12;node1:0;node3
1617110374976;1617110454831;1617110454849;1617110454851;4490;23;13;node1:0;node3
1617110374977;1617110454850;1617110454863;1617110454864;4491;23;19;node1:0;node3
1617110374980;1617110454863;1617110454875;1617110454877;4492;23;13;node1:0;node3
1617110374981;1617110454876;1617110454887;1617110454889;4493;23;13;node1:0;node3
1617110374983;1617110454887;1617110454899;1617110454900;4494;23;11;node1:0;node3
1617110374985;1617110454900;1617110454911;1617110454933;4495;23;12;node1:0;node3
1617110374986;1617110454911;1617110454935;1617110454946;4496;23;12;node1:0;node3
1617110374990;1617110454936;1617110454950;1617110454961;4497;23;24;node1:0;node3
1617110374991;1617110454950;1617110454969;1617110454973;4498;23;15;node1:0;node3
1617110374993;1617110454969;1617110454982;1617110454984;4499;23;19;node1:0;node3
1617110374994;1617110454982;1617110454994;1617110454995;4500;23;13;node1:0;node3
1617110374995;1617110454994;1617110455006;1617110455007;4501;23;12;node1:0;node3
1617110374997;1617110455006;1617110455021;1617110455022;4502;23;12;node1:0;node3
1617110374999;1617110455021;1617110455035;1617110455036;4503;23;15;node1:0;node3
1617110375000;1617110455035;1617110455051;1617110455052;4504;23;14;node1:0;node3
1617110375002;1617110455051;1617110455068;1617110455069;4505;23;16;node1:0;node3
1617110375003;1617110455068;1617110455082;1617110455083;4506;23;17;node1:0;node3
1617110375004;1617110455082;1617110455094;1617110455096;4507;23;14;node1:0;node3
1617110375005;1617110455095;1617110455107;1617110455109;4508;23;13;node1:0;node3
1617110375006;1617110455108;1617110455122;1617110455124;4509;23;13;node1:0;node3
1617110375010;1617110455122;1617110455139;1617110455140;4510;23;15;node1:0;node3
1617110375011;1617110455139;1617110455154;1617110455155;4511;23;16;node1:0;node3
1617110375012;1617110455154;1617110455167;1617110455169;4512;23;15;node1:0;node3
1617110375014;1617110455168;1617110455183;1617110455184;4513;23;14;node1:0;node3
1617110375015;1617110455183;1617110455195;1617110455197;4514;23;15;node1:0;node3
1617110375016;1617110455195;1617110455208;1617110455210;4515;23;12;node1:0;node3
1617110375019;1617110455209;1617110455226;1617110455236;4516;23;13;node1:0;node3
1617110375021;1617110455226;1617110455243;1617110455249;4517;23;18;node1:0;node3
1617110375022;1617110455245;1617110455258;1617110455262;4518;23;17;node1:0;node3
1617110375023;1617110455258;1617110455270;1617110455274;4519;23;15;node1:0;node3
1617110375025;1617110455270;1617110455282;1617110455287;4520;23;12;node1:0;node3
1617110375026;1617110455282;1617110455294;1617110455298;4521;23;12;node1:0;node3
1617110375029;1617110455294;1617110455308;1617110455309;4522;23;12;node1:0;node3
1617110375030;1617110455308;1617110455320;1617110455322;4523;23;14;node1:0;node3
1617110375032;1617110455320;1617110455334;1617110455336;4524;23;12;node1:0;node3
1617110375033;1617110455334;1617110455346;1617110455347;4525;23;14;node1:0;node3
1617110375034;1617110455346;1617110455357;1617110455358;4526;23;12;node1:0;node3
1617110375035;1617110455358;1617110455368;1617110455369;4527;23;11;node1:0;node3
1617110375036;1617110455368;1617110455385;1617110455387;4528;23;12;node1:0;node3
1617110375039;1617110455386;1617110455399;1617110455401;4529;23;17;node1:0;node3
1617110375041;1617110455399;1617110455412;1617110455414;4530;23;14;node1:0;node3
1617110375042;1617110455412;1617110455425;1617110455427;4531;23;13;node1:0;node3
1617110375043;1617110455426;1617110455438;1617110455439;4532;23;12;node1:0;node3
1617110375044;1617110455438;1617110455450;1617110455454;4533;23;13;node1:0;node3
1617110375045;1617110455450;1617110455466;1617110455467;4534;23;12;node1:0;node3
1617110375046;1617110455467;1617110455479;1617110455480;4535;23;16;node1:0;node3
1617110375047;1617110455479;1617110455490;1617110455492;4536;23;13;node1:0;node3
1617110375050;1617110455491;1617110455503;1617110455504;4537;23;11;node1:0;node3
1617110375052;1617110455503;1617110455516;1617110455518;4538;23;13;node1:0;node3
1617110375053;1617110455516;1617110455528;1617110455529;4539;23;14;node1:0;node3
1617110375054;1617110455528;1617110455540;1617110455542;4540;23;11;node1:0;node3
1617110375055;1617110455540;1617110455554;1617110455556;4541;23;12;node1:0;node3
1617110375057;1617110455554;1617110455571;1617110455572;4542;23;15;node1:0;node3
1617110375060;1617110455571;1617110455584;1617110455586;4543;23;16;node1:0;node3
1617110375062;1617110455584;1617110455596;1617110455597;4544;23;14;node1:0;node3
1617110375063;1617110455596;1617110455609;1617110455611;4545;23;11;node1:0;node3
1617110375065;1617110455611;1617110455626;1617110455639;4546;23;14;node1:0;node3
1617110375066;1617110455627;1617110455640;1617110455650;4547;23;17;node1:0;node3
1617110375067;1617110455640;1617110455654;1617110455663;4548;23;13;node1:0;node3
1617110375070;1617110455654;1617110455667;1617110455677;4549;23;14;node1:0;node3
1617110375071;1617110455667;1617110455680;1617110455689;4550;23;13;node1:0;node3
1617110375073;1617110455680;1617110455693;1617110455700;4551;23;14;node1:0;node3
1617110375073;1617110455693;1617110455710;1617110455712;4552;23;12;node1:0;node3
1617110375075;1617110455710;1617110455727;1617110455728;4553;23;17;node1:0;node3
1617110375076;1617110455727;1617110455741;1617110455742;4554;23;17;node1:0;node3
1617110375077;1617110455742;1617110455753;1617110455756;4555;23;14;node1:0;node3
1617110375079;1617110455753;1617110455770;1617110455772;4556;23;12;node1:0;node3
1617110375080;1617110455770;1617110455788;1617110455789;4557;23;18;node1:0;node3
1617110375081;1617110455788;1617110455807;1617110455808;4558;23;17;node1:0;node3
1617110375082;1617110455807;1617110455822;1617110455823;4559;23;19;node1:0;node3
1617110375083;1617110455822;1617110455836;1617110455838;4560;23;15;node1:0;node3
1617110375096;1617110455837;1617110455851;1617110455853;4561;23;15;node1:0;node3
1617110375097;1617110455852;1617110455866;1617110455868;4562;23;15;node1:0;node3
1617110375098;1617110455867;1617110455879;1617110455881;4563;23;14;node1:0;node3
1617110375100;1617110455880;1617110455892;1617110455894;4564;23;14;node1:0;node3
1617110375101;1617110455895;1617110455906;1617110455907;4565;23;13;node1:0;node3
1617110375102;1617110455907;1617110455920;1617110455921;4566;23;13;node1:0;node3
1617110375104;1617110455929;1617110455938;1617110455939;4567;23;14;node1:0;node3
1617110375106;1617110455938;1617110455952;1617110455953;4568;23;18;node1:0;node3
1617110375108;1617110455953;1617110455969;1617110455970;4569;23;14;node1:0;node3
1617110375109;1617110455970;1617110455982;1617110455983;4570;23;17;node1:0;node3
1617110375110;1617110455982;1617110455995;1617110455999;4571;23;13;node1:0;node3
1617110375112;1617110455996;1617110456009;1617110456011;4572;23;13;node1:0;node3
1617110375114;1617110456009;1617110456023;1617110456024;4573;23;14;node1:0;node3
1617110375116;1617110456023;1617110456039;1617110456041;4574;23;14;node1:0;node3
1617110375117;1617110456040;1617110456052;1617110456055;4575;23;17;node1:0;node3
1617110375119;1617110456053;1617110456071;1617110456072;4576;23;13;node1:0;node3
1617110375120;1617110456071;1617110456085;1617110456086;4577;23;18;node1:0;node3
1617110375124;1617110456086;1617110456099;1617110456101;4578;23;14;node1:0;node3
1617110375126;1617110456100;1617110456113;1617110456115;4579;23;15;node1:0;node3
1617110375127;1617110456114;1617110456127;1617110456129;4580;23;14;node1:0;node3
1617110375128;1617110456128;1617110456141;1617110456143;4581;23;14;node1:0;node3
1617110375130;1617110456142;1617110456157;1617110456158;4582;23;14;node1:0;node3
1617110375131;1617110456157;1617110456172;1617110456173;4583;23;15;node1:0;node3
1617110375134;1617110456173;1617110456189;1617110456190;4584;23;15;node1:0;node3
1617110375136;1617110456191;1617110456205;1617110456206;4585;23;17;node1:0;node3
1617110375137;1617110456205;1617110456219;1617110456220;4586;23;16;node1:0;node3
1617110375138;1617110456219;1617110456230;1617110456232;4587;23;14;node1:0;node3
1617110375139;1617110456241;1617110456255;1617110456257;4588;23;11;node1:0;node3
1617110375140;1617110456255;1617110456267;1617110456271;4589;24;14;node1:0;node3
1617110375141;1617110456268;1617110456279;1617110456283;4590;24;11;node1:0;node3
1617110375142;1617110456280;1617110456291;1617110456295;4591;24;12;node1:0;node3
1617110375145;1617110456291;1617110456304;1617110456306;4592;24;12;node1:0;node3
1617110375147;1617110456304;1617110456316;1617110456317;4593;24;13;node1:0;node3
1617110375148;1617110456316;1617110456327;1617110456328;4594;24;12;node1:0;node3
1617110375149;1617110456327;1617110456339;1617110456341;4595;24;11;node1:0;node3
1617110375151;1617110456340;1617110456352;1617110456354;4596;24;13;node1:0;node3
1617110375152;1617110456353;1617110456364;1617110456365;4597;24;13;node1:0;node3
1617110375156;1617110456364;1617110456378;1617110456379;4598;24;11;node1:0;node3
1617110375157;1617110456378;1617110456392;1617110456393;4599;24;14;node1:0;node3
1617110375158;1617110456392;1617110456405;1617110456407;4600;24;14;node1:0;node3
1617110375160;1617110456406;1617110456421;1617110456422;4601;24;14;node1:0;node3
1617110375161;1617110456421;1617110456434;1617110456435;4602;24;15;node1:0;node3
1617110375162;1617110456434;1617110456449;1617110456452;4603;24;13;node1:0;node3
1617110375163;1617110456450;1617110456464;1617110456466;4604;24;15;node1:0;node3
1617110375169;1617110456465;1617110456487;1617110456488;4605;24;16;node1:0;node3
1617110375170;1617110456489;1617110456502;1617110456504;4606;24;22;node1:0;node3
1617110375172;1617110456503;1617110456517;1617110456518;4607;24;16;node1:0;node3
1617110375173;1617110456517;1617110456529;1617110456530;4608;24;14;node1:0;node3
1617110375174;1617110456538;1617110456552;1617110456554;4609;24;10;node1:0;node3
1617110375175;1617110456553;1617110456566;1617110456568;4610;25;14;node1:0;node3
1617110375176;1617110456569;1617110456579;1617110456580;4611;25;13;node1:0;node3
1617110375177;1617110456579;1617110456594;1617110456595;4612;25;13;node1:0;node3
1617110375180;1617110456594;1617110456612;1617110456613;4613;25;15;node1:0;node3
1617110375182;1617110456612;1617110456623;1617110456624;4614;25;18;node1:0;node3
1617110375184;1617110456623;1617110456635;1617110456636;4615;25;11;node1:0;node3
1617110375185;1617110456635;1617110456646;1617110456648;4616;25;12;node1:0;node3
1617110375186;1617110456647;1617110456660;1617110456662;4617;25;12;node1:0;node3
1617110375188;1617110456661;1617110456675;1617110456676;4618;25;14;node1:0;node3
1617110375191;1617110456675;1617110456690;1617110456692;4619;25;14;node1:0;node3
1617110375192;1617110456691;1617110456707;1617110456708;4620;25;15;node1:0;node3
1617110375193;1617110456707;1617110456724;1617110456725;4621;25;17;node1:0;node3
1617110375195;1617110456725;1617110456739;1617110456740;4622;25;17;node1:0;node3
1617110375196;1617110456740;1617110456753;1617110456754;4623;25;15;node1:0;node3
1617110375197;1617110456753;1617110456767;1617110456769;4624;25;14;node1:0;node3
1617110375200;1617110456768;1617110456779;1617110456780;4625;25;15;node1:0;node3
1617110375201;1617110456779;1617110456791;1617110456793;4626;25;11;node1:0;node3
1617110375202;1617110456792;1617110456808;1617110456809;4627;25;13;node1:0;node3
1617110375203;1617110456809;1617110456821;1617110456822;4628;25;16;node1:0;node3
1617110375204;1617110456821;1617110456833;1617110456834;4629;25;13;node1:0;node3
1617110375205;1617110456833;1617110456844;1617110456846;4630;25;12;node1:0;node3
1617110375206;1617110456853;1617110456862;1617110456863;4631;25;11;node1:0;node3
1617110375208;1617110456862;1617110456874;1617110456876;4632;25;18;node1:0;node3
1617110375210;1617110456875;1617110456888;1617110456889;4633;25;12;node1:0;node3
1617110375211;1617110456889;1617110456902;1617110456903;4634;25;14;node1:0;node3
1617110375212;1617110456902;1617110456916;1617110456917;4635;25;14;node1:0;node3
1617110375214;1617110456916;1617110456933;1617110456935;4636;25;14;node1:0;node3
1617110375215;1617110456933;1617110456945;1617110456946;4637;25;17;node1:0;node3
1617110375216;1617110456945;1617110456961;1617110456962;4638;25;12;node1:0;node3
1617110375219;1617110456961;1617110456974;1617110456975;4639;25;16;node1:0;node3
1617110375220;1617110456974;1617110456989;1617110456990;4640;25;13;node1:0;node3
1617110375222;1617110456989;1617110457002;1617110457003;4641;25;15;node1:0;node3
1617110375223;1617110457002;1617110457014;1617110457016;4642;25;13;node1:0;node3
1617110375224;1617110457014;1617110457026;1617110457027;4643;25;12;node1:0;node3
1617110375225;1617110457026;1617110457040;1617110457041;4644;25;12;node1:0;node3
1617110375227;1617110457040;1617110457056;1617110457057;4645;25;14;node1:0;node3
1617110375230;1617110457056;1617110457071;1617110457073;4646;25;16;node1:0;node3
1617110375231;1617110457071;1617110457099;1617110457101;4647;25;16;node1:0;node3
1617110375233;1617110457099;1617110457114;1617110457116;4648;25;29;node1:0;node3
1617110375234;1617110457114;1617110457127;1617110457129;4649;25;13;node1:0;node3
1617110375235;1617110457128;1617110457140;1617110457141;4650;25;14;node1:0;node3
1617110375237;1617110457140;1617110457155;1617110457156;4651;25;12;node1:0;node3
1617110375240;1617110457155;1617110457170;1617110457172;4652;25;15;node1:0;node3
1617110375242;1617110457171;1617110457187;1617110457191;4653;25;16;node1:0;node3
1617110375243;1617110457197;1617110457210;1617110457211;4654;25;16;node1:0;node3
1617110375245;1617110457210;1617110457224;1617110457225;4655;25;23;node1:0;node3
1617110375247;1617110457224;1617110457235;1617110457237;4656;25;14;node1:0;node3
1617110375255;1617110457236;1617110457247;1617110457250;4657;25;12;node1:0;node3
1617110375256;1617110457247;1617110457259;1617110457264;4658;25;11;node1:0;node3
1617110375257;1617110457260;1617110457282;1617110457283;4659;25;12;node1:0;node3
1617110375259;1617110457282;1617110457295;1617110457296;4660;25;23;node1:0;node3
1617110375260;1617110457295;1617110457307;1617110457309;4661;25;13;node1:0;node3
1617110375261;1617110457308;1617110457322;1617110457323;4662;25;13;node1:0;node3
1617110375264;1617110457322;1617110457335;1617110457336;4663;25;14;node1:0;node3
1617110375265;1617110457335;1617110457347;1617110457349;4664;25;13;node1:0;node3
1617110375267;1617110457355;1617110457367;1617110457368;4665;25;12;node1:0;node3
1617110375268;1617110457371;1617110457384;1617110457386;4666;25;20;node1:0;node3
1617110375269;1617110457387;1617110457399;1617110457400;4667;25;17;node1:0;node3
1617110375270;1617110457399;1617110457412;1617110457413;4668;25;15;node1:0;node3
1617110375273;1617110457412;1617110457425;1617110457427;4669;25;13;node1:0;node3
1617110375274;1617110457425;1617110457442;1617110457444;4670;25;14;node1:0;node3
1617110375276;1617110457443;1617110457457;1617110457459;4671;25;17;node1:0;node3
1617110375277;1617110457458;1617110457469;1617110457472;4672;25;15;node1:0;node3
1617110375279;1617110457469;1617110457481;1617110457483;4673;25;11;node1:0;node3
1617110375280;1617110457481;1617110457494;1617110457495;4674;25;12;node1:0;node3
1617110375284;1617110457494;1617110457505;1617110457507;4675;25;13;node1:0;node3
1617110375285;1617110457506;1617110457517;1617110457518;4676;25;12;node1:0;node3
1617110375287;1617110457525;1617110457535;1617110457537;4677;25;11;node1:0;node3
1617110375288;1617110457535;1617110457549;1617110457550;4678;25;18;node1:0;node3
1617110375289;1617110457549;1617110457564;1617110457565;4679;25;14;node1:0;node3
1617110375291;1617110457565;1617110457578;1617110457579;4680;25;15;node1:0;node3
1617110375294;1617110457578;1617110457590;1617110457591;4681;25;14;node1:0;node3
1617110375295;1617110457591;1617110457610;1617110457611;4682;25;12;node1:0;node3
1617110375296;1617110457610;1617110457629;1617110457631;4683;25;20;node1:0;node3
1617110375297;1617110457630;1617110457650;1617110457651;4684;25;20;node1:0;node3
1617110375298;1617110457650;1617110457671;1617110457672;4685;25;20;node1:0;node3
1617110375299;1617110457671;1617110457690;1617110457692;4686;25;21;node1:0;node3
1617110375301;1617110457691;1617110457708;1617110457710;4687;25;20;node1:0;node3
1617110375303;1617110457709;1617110457730;1617110457731;4688;25;17;node1:0;node3
1617110375305;1617110457730;1617110457748;1617110457749;4689;25;22;node1:0;node3
1617110375306;1617110457748;1617110457764;1617110457765;4690;25;18;node1:0;node3
